CLF_0,CLF_1,CLF_2,CLF_3,LABEL
21,21,21,21,21
38,21,21,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,15,21
21,21,15,21,21
21,21,24,26,21
21,21,24,21,21
21,21,24,21,21
21,21,15,28,21
21,21,21,19,21
19,21,24,28,21
21,21,21,13,21
15,21,21,21,21
21,21,21,21,21
5,21,21,21,21
21,21,24,21,21
21,21,21,21,21
13,21,21,13,21
21,21,15,21,21
21,21,24,21,21
21,21,21,21,21
27,21,24,20,21
21,21,15,18,21
21,21,24,21,21
21,21,24,21,21
21,21,21,5,21
21,21,24,28,21
19,21,15,28,21
21,21,21,21,21
19,21,21,19,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,15,21,21
37,21,15,13,21
21,21,24,13,21
19,21,21,19,21
21,21,21,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
13,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,21,21,21
13,21,24,21,21
21,21,24,28,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,21,21,21
21,21,21,27,21
21,21,24,26,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
19,21,21,28,21
21,21,24,26,21
21,21,24,28,21
21,21,24,21,21
21,21,15,21,21
21,21,15,21,21
5,21,21,21,21
21,21,24,21,21
19,21,24,28,21
13,21,21,21,21
21,21,24,21,21
19,21,21,19,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,28,21
21,21,21,26,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,26,21
21,21,15,26,21
21,21,24,26,21
21,21,21,21,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,39,21
21,21,21,28,21
5,21,15,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,28,21
16,21,24,16,21
21,21,21,21,21
21,21,21,28,21
21,21,15,21,21
21,21,21,21,21
39,14,24,28,21
21,21,15,21,21
21,21,24,28,21
21,21,24,21,21
21,21,24,13,21
21,21,21,21,21
21,21,21,21,21
13,21,24,13,21
21,21,24,21,21
19,21,15,28,21
21,21,15,28,21
21,21,24,21,21
21,21,24,28,21
21,21,21,26,21
21,21,21,21,21
1,21,24,19,21
19,21,24,28,21
21,21,24,28,21
21,21,15,26,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
15,21,24,26,21
19,21,24,28,21
19,21,24,28,21
21,21,15,18,21
21,21,24,21,21
21,21,21,26,21
21,21,15,19,21
21,21,21,27,21
21,21,24,21,21
19,21,21,21,21
27,21,15,21,21
21,21,24,28,21
21,21,15,21,21
8,21,21,4,21
21,21,21,21,21
21,21,21,21,21
21,21,24,39,21
21,21,24,21,21
21,21,21,21,21
21,21,24,26,21
21,21,21,19,21
19,21,24,28,21
21,21,24,26,21
21,21,15,21,21
21,21,21,28,21
19,21,24,28,21
21,21,24,21,21
19,21,24,21,21
21,21,21,21,21
15,21,24,19,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,26,21
21,21,24,28,21
38,21,15,21,21
19,21,15,28,21
21,21,21,21,21
21,21,24,21,21
21,21,21,8,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,28,21
21,21,15,21,21
21,21,21,19,21
21,21,21,21,21
19,21,24,28,21
21,21,15,21,21
21,21,21,28,21
21,21,15,21,21
21,21,21,19,21
21,21,21,21,21
21,21,24,26,21
21,21,21,21,21
15,21,24,26,21
21,21,21,28,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,13,21
21,21,21,21,21
21,21,24,28,21
21,21,21,21,21
21,21,21,21,21
21,21,24,28,21
21,21,24,21,21
22,21,15,21,21
19,19,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
26,21,21,21,21
21,21,15,21,21
21,21,15,21,21
21,21,15,19,21
21,21,21,21,21
21,21,24,19,21
21,21,24,21,21
13,21,21,1,21
21,21,24,19,21
19,21,24,28,21
22,21,21,13,21
21,21,24,21,21
21,21,24,21,21
27,21,24,1,21
21,21,21,21,21
21,21,15,21,21
8,21,21,21,21
21,21,24,21,21
21,21,21,28,21
21,21,15,21,21
5,21,21,13,21
14,21,24,14,21
20,21,21,21,21
21,21,24,21,21
21,21,15,28,21
39,21,15,21,21
21,21,15,19,21
19,21,15,28,21
21,21,24,21,21
21,21,21,21,21
21,21,24,26,21
21,21,21,13,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,19,21
19,21,24,28,21
21,21,15,26,21
21,21,24,21,21
19,21,24,28,21
27,21,24,21,21
21,21,15,19,21
32,21,21,21,21
21,21,24,28,21
21,21,21,21,21
21,21,15,28,21
21,21,15,21,21
21,21,24,26,21
21,21,21,19,21
21,21,21,13,21
21,21,24,21,21
3,21,21,21,21
21,21,24,12,21
8,21,24,21,21
21,21,21,13,21
21,21,24,21,21
21,21,24,13,21
21,21,24,28,21
21,21,21,26,21
19,21,15,28,21
21,21,21,21,21
19,21,21,28,21
21,21,24,28,21
21,21,21,21,21
21,21,21,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,13,21
28,21,24,28,21
19,21,24,19,21
21,21,21,21,21
21,21,15,21,21
21,21,15,21,21
21,21,21,26,21
21,21,21,21,21
26,21,21,28,21
21,21,15,26,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
19,21,21,28,21
21,21,21,21,21
21,21,24,21,21
21,21,15,19,21
19,21,21,21,21
19,21,21,28,21
21,21,21,21,21
21,21,21,21,21
19,21,24,28,21
21,21,15,28,21
19,21,21,28,21
21,21,21,21,21
21,21,15,21,21
21,21,21,21,21
19,21,21,28,21
18,21,21,28,21
21,21,21,21,21
21,21,15,21,21
12,21,24,21,21
27,21,24,19,21
21,21,24,21,21
21,21,24,21,21
27,21,21,18,21
21,21,24,21,21
21,21,21,21,21
9,21,24,21,21
3,21,24,19,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
21,21,21,21,21
21,21,15,13,21
21,21,15,28,21
3,21,21,20,21
21,21,15,21,21
38,21,24,27,21
21,21,21,13,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,21,26,21
21,21,15,21,21
13,21,21,14,21
21,21,24,13,21
21,21,21,19,21
21,21,21,19,21
21,21,21,18,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
13,21,24,13,21
21,21,24,28,21
21,21,21,21,21
21,21,15,13,21
21,21,24,21,21
21,21,15,21,21
21,21,24,26,21
21,21,21,21,21
12,21,21,12,21
21,21,24,26,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,26,21
21,21,15,28,21
21,21,24,21,21
21,21,21,21,21
3,21,24,28,21
21,21,24,21,21
21,21,24,19,21
21,21,24,26,21
19,21,25,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
5,21,21,13,21
21,21,24,21,21
21,21,15,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,26,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
19,21,24,19,21
5,21,15,21,21
21,21,24,21,21
21,21,21,21,21
27,21,15,21,21
21,21,21,21,21
21,21,24,19,21
21,21,21,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
19,21,24,28,21
21,21,15,8,21
21,21,24,21,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
19,21,24,28,21
21,21,15,21,21
19,19,24,28,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
19,21,21,28,21
21,21,24,21,21
21,21,21,19,21
21,21,24,21,21
19,21,24,28,21
21,21,24,28,21
27,21,15,27,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,13,21
21,21,24,28,21
21,21,24,21,21
21,21,15,28,21
18,21,24,28,21
21,21,24,18,21
21,21,24,26,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
28,21,21,28,21
21,21,24,21,21
21,21,21,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,21,21
19,21,15,28,21
5,21,24,21,21
15,21,15,13,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,28,21
21,21,21,26,21
21,21,24,28,21
21,21,24,28,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,26,21
21,21,24,21,21
21,21,15,19,21
27,21,21,20,21
21,21,24,26,21
21,21,24,21,21
19,21,24,28,21
19,21,15,28,21
21,21,15,21,21
21,21,24,21,21
21,21,24,26,21
21,21,15,21,21
19,21,15,28,21
21,21,15,21,21
21,21,21,21,21
27,21,24,19,21
21,21,24,13,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
15,21,24,15,21
21,21,21,28,21
21,21,24,13,21
1,21,24,21,21
21,21,24,19,21
21,21,24,21,21
21,21,15,21,21
21,21,21,21,21
19,21,15,21,21
21,21,15,13,21
21,21,24,26,21
15,21,21,26,21
22,21,15,21,21
21,21,21,21,21
21,21,21,21,21
18,21,24,18,21
21,21,24,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,28,21
21,21,21,21,21
19,21,21,20,21
19,21,15,19,21
21,21,21,21,21
12,21,24,18,21
21,21,21,21,21
21,21,15,26,21
21,21,15,28,21
27,21,24,14,21
21,21,15,21,21
21,21,24,21,21
19,21,24,28,21
21,21,15,28,21
27,21,21,12,21
21,21,15,13,21
21,21,24,21,21
21,21,24,26,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,19,24,28,21
21,21,24,21,21
21,21,21,21,21
21,21,15,30,21
21,21,24,28,21
21,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,26,21
19,21,21,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,26,21
21,21,24,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,28,21
21,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,26,21
21,21,15,21,21
21,21,21,28,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,28,21
19,21,21,28,21
21,21,24,19,21
19,21,24,28,21
36,21,24,21,21
21,21,24,21,21
21,21,15,18,21
18,21,24,21,21
21,21,24,21,21
21,21,24,21,21
26,21,15,13,21
21,21,24,21,21
21,21,24,26,21
21,21,21,28,21
21,21,24,28,21
21,21,21,19,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
22,21,21,12,21
21,21,15,21,21
21,21,24,21,21
27,21,25,3,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,24,27,21
26,21,21,21,21
21,21,24,21,21
21,21,24,28,21
21,21,21,28,21
21,21,15,21,21
21,21,15,21,21
21,21,21,26,21
21,21,24,21,21
8,21,24,8,21
21,21,24,26,21
21,21,24,21,21
19,21,24,28,21
21,21,15,21,21
21,21,24,21,21
21,21,24,19,21
34,21,24,14,21
21,21,21,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,21,21
21,21,21,21,21
27,21,24,21,21
21,21,15,21,21
21,21,15,28,21
21,21,15,28,21
21,21,21,21,21
21,21,24,13,21
24,21,24,15,21
14,21,24,21,21
21,21,24,21,21
21,21,15,28,21
18,21,24,28,21
21,21,21,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,28,21
21,21,15,21,21
19,21,21,28,21
27,21,24,13,21
21,21,24,21,21
21,21,21,21,21
21,21,24,28,21
21,21,21,21,21
21,21,21,13,21
21,21,24,28,21
21,21,21,21,21
21,21,24,28,21
14,14,24,14,21
21,21,21,21,21
19,21,24,28,21
21,21,21,21,21
21,21,21,21,21
21,21,15,28,21
21,21,24,28,21
21,21,21,21,21
21,21,21,28,21
19,21,15,19,21
21,21,21,21,21
21,21,24,21,21
18,21,21,13,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,18,24,28,21
21,21,21,26,21
19,21,15,19,21
21,21,21,28,21
21,21,15,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,28,21
21,21,21,21,21
21,21,24,28,21
21,21,24,28,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,26,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
5,21,24,21,21
21,21,24,19,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
19,21,24,28,21
19,21,21,28,21
21,21,24,28,21
21,21,21,28,21
5,21,24,21,21
21,21,24,28,21
21,21,21,21,21
21,21,24,38,21
38,21,15,21,21
21,21,24,21,21
21,21,15,15,21
21,21,24,18,21
21,21,15,21,21
19,21,21,19,21
8,21,24,8,21
21,21,21,21,21
21,21,15,27,21
21,21,15,26,21
21,21,24,19,21
21,21,24,21,21
21,21,21,28,21
21,21,15,21,21
27,21,15,21,21
5,21,24,18,21
21,21,21,21,21
19,19,24,28,21
21,21,24,21,21
21,21,15,28,21
21,21,21,21,21
21,21,24,26,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
19,21,24,28,21
21,21,24,21,21
21,21,24,19,21
21,21,21,21,21
19,21,24,28,21
21,21,21,28,21
21,21,15,20,21
19,21,24,28,21
28,21,24,28,21
19,21,15,21,21
21,21,24,21,21
21,21,24,38,21
21,21,21,21,21
21,21,24,21,21
21,21,21,13,21
21,21,21,26,21
1,21,15,21,21
21,21,24,19,21
34,21,24,13,21
21,21,24,21,21
21,21,21,21,21
38,21,24,20,21
21,21,24,26,21
37,21,15,28,21
19,21,24,28,21
21,21,21,21,21
19,21,15,28,21
21,21,15,21,21
21,21,24,28,21
21,21,21,21,21
21,21,21,21,21
21,21,21,28,21
21,21,24,13,21
27,21,15,13,21
13,21,21,19,21
21,21,24,21,21
27,21,15,3,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,28,21
21,21,21,21,21
21,21,15,21,21
21,21,21,28,21
21,21,15,21,21
21,21,15,21,21
21,21,24,8,21
19,21,24,28,21
21,21,24,26,21
5,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,28,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,26,21
21,21,21,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
13,21,21,13,21
13,21,24,39,21
14,21,24,21,21
21,21,24,21,21
21,21,15,21,21
15,21,24,26,21
21,21,24,3,21
21,21,24,21,21
21,21,24,19,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,15,21,21
14,21,21,13,21
21,21,15,28,21
8,21,24,21,21
21,21,15,19,21
21,21,21,28,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,26,21
21,21,15,21,21
21,21,15,28,21
27,21,24,21,21
21,21,24,21,21
11,21,24,15,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,15,24,21
21,21,15,28,21
21,21,24,26,21
19,21,15,28,21
5,21,15,18,21
21,21,21,28,21
19,21,15,28,21
21,21,24,21,21
21,21,15,28,21
21,21,21,16,21
21,21,15,19,21
21,21,24,21,21
21,21,21,21,21
21,21,25,21,21
21,21,24,28,21
21,21,24,21,21
21,21,21,21,21
21,21,21,28,21
21,21,21,26,21
21,21,15,19,21
21,21,24,21,21
19,21,15,28,21
21,21,24,21,21
19,21,21,16,21
21,21,15,21,21
21,21,24,21,21
14,21,24,14,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,19,21
21,21,21,21,21
21,21,21,21,21
19,21,24,28,21
21,21,24,28,21
13,21,15,21,21
21,21,24,13,21
21,21,24,21,21
21,21,24,21,21
19,21,24,28,21
36,21,21,27,21
21,21,15,13,21
21,21,24,21,21
21,21,21,26,21
21,21,15,21,21
19,21,24,28,21
21,21,21,28,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,21,28,21
21,21,24,21,21
21,21,24,28,21
21,21,15,14,21
21,21,24,28,21
21,21,24,21,21
21,21,24,28,21
21,21,24,28,21
21,21,15,12,21
27,21,15,19,21
19,21,24,28,21
13,21,21,21,21
19,21,24,28,21
21,21,24,21,21
37,21,24,19,21
21,21,24,21,21
39,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
19,21,24,19,21
19,21,21,28,21
21,21,24,19,21
21,21,21,21,21
21,21,24,21,21
14,21,21,14,21
21,21,21,21,21
21,21,21,18,21
21,21,21,8,21
21,21,24,26,21
21,21,24,13,21
21,21,15,19,21
21,21,24,28,21
21,21,24,21,21
21,21,21,28,21
27,21,24,27,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,15,28,21
21,21,15,21,21
21,21,21,28,21
21,21,24,21,21
21,21,21,21,21
21,21,24,28,21
38,21,21,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,26,21
21,21,21,21,21
21,21,24,28,21
21,21,24,21,21
33,21,21,26,21
21,21,24,21,21
21,21,21,13,21
19,21,24,28,21
21,21,24,28,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,24,28,21
21,21,15,26,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,21,28,21
21,21,24,28,21
21,21,24,21,21
19,21,21,28,21
21,21,24,19,21
5,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,21,28,21
21,21,21,21,21
21,21,21,21,21
21,21,21,21,21
21,21,21,21,21
15,21,21,26,21
21,21,24,21,21
21,21,21,21,21
21,21,21,28,21
21,21,15,21,21
21,21,24,28,21
21,21,15,21,21
19,21,24,28,21
21,21,21,21,21
21,21,24,21,21
21,21,24,13,21
21,21,24,21,21
21,21,24,21,21
27,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,15,21,21
21,21,24,21,21
19,21,21,28,21
21,21,24,21,21
21,21,21,28,21
15,21,24,21,21
21,21,24,26,21
21,21,24,19,21
19,21,24,28,21
21,21,24,26,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,25,28,21
12,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,13,21
21,21,21,19,21
21,21,24,28,21
21,21,15,21,21
36,21,24,13,21
21,21,21,26,21
21,21,21,21,21
21,21,21,26,21
21,21,24,21,21
21,21,15,28,21
11,21,15,13,21
19,21,15,28,21
19,21,15,28,21
21,21,15,21,21
21,21,24,28,21
19,21,24,28,21
21,21,15,28,21
21,21,24,21,21
21,21,24,21,21
19,21,24,28,21
16,21,21,14,21
19,21,21,28,21
21,21,24,28,21
21,21,21,21,21
21,21,15,21,21
21,21,15,21,21
39,21,21,28,21
21,21,24,28,21
28,21,15,28,21
21,21,24,21,21
21,21,15,21,21
21,21,24,28,21
21,21,24,28,21
21,21,15,26,21
21,21,24,21,21
21,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,19,24,28,21
21,21,21,13,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
21,21,21,28,21
19,21,24,28,21
21,21,15,28,21
21,21,21,21,21
21,21,21,20,21
27,21,21,14,21
21,21,15,21,21
21,21,24,21,21
21,21,21,13,21
21,21,24,21,21
21,21,21,28,21
1,21,15,21,21
21,21,21,21,21
21,21,24,26,21
21,21,15,21,21
21,21,24,28,21
21,21,24,21,21
19,21,21,28,21
21,21,15,21,21
21,21,15,21,21
21,21,15,21,21
21,21,24,21,21
21,21,21,28,21
21,21,21,21,21
21,21,24,21,21
12,21,15,21,21
19,21,21,28,21
21,21,24,19,21
14,21,24,14,21
21,21,24,28,21
21,21,15,21,21
5,21,24,21,21
21,21,24,21,21
21,21,24,21,21
19,21,15,28,21
19,21,15,28,21
4,21,21,21,21
21,21,24,5,21
21,21,24,26,21
21,21,24,21,21
15,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,15,21,21
21,21,24,21,21
21,21,21,26,21
19,21,15,28,21
21,21,21,28,21
21,21,15,21,21
21,21,15,19,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
1,21,24,21,21
19,21,15,28,21
21,21,24,21,21
21,21,24,28,21
28,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
26,21,24,21,21
21,21,21,21,21
21,21,24,28,21
35,21,15,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,26,21
21,21,21,21,21
21,21,21,28,21
21,21,24,21,21
21,21,21,3,21
21,21,15,21,21
19,21,24,28,21
21,21,15,26,21
21,21,15,28,21
19,21,24,28,21
21,21,24,21,21
19,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
28,21,24,21,21
21,21,21,21,21
21,21,24,28,21
21,21,21,13,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
27,21,15,21,21
21,21,24,19,21
19,21,21,28,21
21,21,24,21,21
21,21,24,28,21
21,21,24,28,21
21,21,15,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,26,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
19,21,21,28,21
19,21,24,28,21
21,21,24,28,21
21,21,15,21,21
21,21,21,21,21
21,21,15,21,21
12,21,21,21,21
21,21,15,28,21
21,21,21,21,21
38,21,15,13,21
19,21,21,28,21
22,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,13,21
21,21,24,21,21
21,21,15,21,21
21,21,21,28,21
21,21,15,21,21
21,21,24,21,21
36,21,21,36,21
19,21,15,28,21
21,21,21,21,21
21,21,24,28,21
21,21,15,27,21
22,21,24,22,21
21,21,21,21,21
21,21,15,27,21
21,21,21,21,21
23,21,21,13,21
21,21,21,3,21
21,21,21,21,21
15,21,21,26,21
21,21,15,26,21
21,21,15,28,21
21,21,24,21,21
21,21,21,28,21
19,21,24,28,21
21,21,21,21,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
21,21,21,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,26,21
21,21,15,21,21
27,21,24,17,21
21,21,24,21,21
21,21,24,3,21
21,21,24,28,21
21,21,15,21,21
27,21,24,19,21
21,21,24,21,21
33,21,21,21,21
21,21,21,21,21
21,21,24,28,21
21,21,24,28,21
19,21,24,28,21
21,21,21,21,21
21,21,15,21,21
21,21,21,28,21
21,21,15,19,21
15,21,15,15,21
21,21,24,28,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
5,21,15,21,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
19,21,15,19,21
21,21,24,28,21
21,21,24,21,21
21,21,24,21,21
21,21,24,28,21
21,21,15,21,21
21,21,15,21,21
22,21,24,21,21
21,21,24,28,21
21,21,24,21,21
21,21,21,21,21
15,21,15,13,21
21,21,24,21,21
21,21,21,28,21
21,21,21,21,21
21,21,15,21,21
21,21,21,21,21
21,21,24,20,21
21,21,24,28,21
21,21,21,28,21
21,21,21,21,21
21,21,24,28,21
21,21,24,18,21
38,21,24,21,21
21,21,15,21,21
21,21,15,28,21
21,21,24,26,21
21,21,15,21,21
15,21,15,20,21
27,21,24,21,21
21,21,24,21,21
21,21,15,21,21
21,21,15,21,21
18,21,15,18,21
21,21,24,21,21
19,21,24,28,21
19,21,24,28,21
21,21,21,21,21
14,21,21,26,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,26,21
21,21,24,21,21
21,21,15,21,21
21,21,21,21,21
21,21,21,21,21
1,21,24,21,21
21,21,24,21,21
21,21,24,13,21
21,21,24,21,21
21,21,24,21,21
21,21,15,19,21
14,21,21,21,21
21,21,15,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
28,21,24,28,21
21,21,24,28,21
21,21,21,21,21
21,21,21,28,21
21,21,21,21,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,28,21
21,21,24,21,21
21,21,21,28,21
21,21,15,28,21
21,21,24,21,21
21,21,24,28,21
21,21,21,21,21
21,21,24,21,21
13,21,24,21,21
21,21,24,21,21
21,21,15,21,21
5,21,21,18,21
21,21,24,21,21
21,21,15,21,21
21,21,24,21,21
14,21,21,14,21
19,21,21,19,21
21,21,15,19,21
21,21,15,21,21
21,21,24,21,21
21,21,24,26,21
2,21,21,28,21
21,21,24,21,21
21,21,24,21,21
13,21,15,21,21
21,21,24,21,21
21,21,21,21,21
21,21,15,28,21
21,21,21,21,21
21,21,24,19,21
21,21,15,21,21
19,21,24,28,21
21,21,24,28,21
21,21,24,15,21
21,21,15,19,21
21,21,24,18,21
21,21,15,13,21
21,21,24,21,21
21,21,24,28,21
21,21,21,21,21
21,21,24,21,21
19,21,15,28,21
21,21,24,28,21
21,21,21,21,21
27,21,21,17,21
21,21,24,21,21
21,21,24,21,21
21,21,15,28,21
21,21,21,21,21
21,21,24,28,21
21,21,24,21,21
21,21,15,28,21
21,21,15,21,21
12,21,24,27,21
21,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,19,21
21,21,21,21,21
21,21,24,26,21
21,21,24,28,21
21,21,24,21,21
21,21,21,19,21
19,21,24,12,21
21,21,24,19,21
15,21,21,26,21
11,21,24,21,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,15,13,21
21,21,24,26,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,26,21
21,21,15,27,21
21,21,21,26,21
19,21,24,13,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
19,21,21,28,21
19,21,15,28,21
21,21,24,21,21
21,21,24,21,21
36,21,24,19,21
21,21,15,21,21
5,21,24,21,21
4,21,24,19,21
21,21,24,19,21
21,21,21,21,21
38,21,24,4,21
21,21,24,21,21
21,21,21,28,21
21,21,21,21,21
21,21,24,26,21
21,21,15,13,21
21,21,24,21,21
39,21,21,13,21
21,21,24,20,21
21,21,21,21,21
21,21,15,21,21
19,21,21,28,21
19,21,24,28,21
19,21,21,28,21
15,21,21,15,21
21,21,24,21,21
21,21,21,21,21
21,21,15,19,21
19,21,21,28,21
21,21,24,26,21
21,21,24,28,21
21,21,24,21,21
38,21,21,21,21
21,21,24,21,21
21,21,21,1,21
12,21,21,12,21
14,21,24,20,21
21,21,24,21,21
21,21,21,28,21
28,21,21,28,21
21,21,15,21,21
28,21,24,28,21
21,21,24,21,21
21,21,24,28,21
19,21,24,28,21
19,21,24,19,21
21,21,21,28,21
15,21,24,39,21
13,21,15,15,21
21,21,21,21,21
21,21,24,28,21
14,21,24,21,21
21,21,24,21,21
21,21,24,21,21
19,21,24,13,21
21,21,21,21,21
21,21,24,21,21
21,21,24,21,21
21,21,24,21,21
21,21,21,21,21
20,21,24,13,21
21,21,15,26,21
19,21,24,28,21
21,21,21,15,21
21,21,21,28,21
21,21,24,21,21
21,21,24,28,21
